witness_ID;text_ID
PARIS, Bibliothèque nationale de France, fr. 00368;La chanson des Saisnes (Jean Bodel)
BERN, Burgerbibliothek, Cod. 296;La chevalerie Vivien
BOULOGNE-SUR-MER, Bibliothèque municipale, 0192;La chevalerie Vivien
CAMBRIDGE, University Library, Addit. 2751/7;La chevalerie Vivien
LONDON, British Library, Royal 20.D.XI.;La chevalerie Vivien
MILANO, Archivio storico e biblioteca Trivulziana, 1025;La chevalerie Vivien
OXFORD, Bodleian Library, French e. 32 (Phillipps 25074);La chevalerie Vivien
PARIS, Bibliothèque nationale de France, fr. 00368;La chevalerie Vivien
PARIS, Bibliothèque nationale de France, fr. 00774;La chevalerie Vivien
PARIS, Bibliothèque nationale de France, fr. 01448;La chevalerie Vivien
PARIS, Bibliothèque nationale de France, fr. 01449;La chevalerie Vivien
"PARIS, Bibliothèque nationale de France, fr. 24369 ; PARIS, Bibliothèque nationale de France, fr. 24370";La chevalerie Vivien
"PARIS, Bibliothèque nationale de France, fr. 24369 ; PARIS, Bibliothèque nationale de France, fr. 24370";La chevalerie Vivien
HANNOVER, Niedersächsische Landesbibliothek, IV 578;La destruction de Rome (Version I)
LONDON, British Library, Egerton 3028;La destruction de Rome (Version I)
LONDON, British Library, Harley 01321;La mort Aymeri de Narbonne
LONDON, British Library, Royal 20.B.XIX.;La mort Aymeri de Narbonne
LONDON, British Library, Royal 20.D.XI.;La mort Aymeri de Narbonne
"PARIS, Bibliothèque nationale de France, fr. 24369 ; PARIS, Bibliothèque nationale de France, fr. 24370";La mort Aymeri de Narbonne
PARIS, Bibliothèque nationale de France, fr. 00766;La mort de Maugis
BERN, Burgerbibliothek, Cod. 296;La prise d'Orange
BOULOGNE-SUR-MER, Bibliothèque municipale, 0192;La prise d'Orange
LONDON, British Library, Royal 20.D.XI.;La prise d'Orange
